SNPid NumAlleles DistanceinMb
rs3816286 2 NA
rs12483803 2 NA
rs5992895 2 NA
rs2075448 2 NA
rs2896000 2 NA
rs2075447 2 NA
rs2075446 2 NA
rs4819647 2 NA
rs5992899 2 NA
rs2401424 2 NA
rs4819648 2 NA
rs5746492 2 NA
rs2083882 2 NA
rs5747405 2 NA
rs4819649 2 NA
rs5747408 2 NA
rs9604803 2 NA
rs5747411 2 NA
rs5747417 2 NA
rs5746497 2 NA
rs1072405 2 NA
rs1076111 2 NA
rs1076110 2 NA
rs1867355 2 NA
rs13058527 2 NA
rs4484121 2 NA
rs9605439 2 NA
rs5992907 2 NA
rs5992908 2 NA
rs9605441 2 NA
rs400509 2 NA
rs416081 2 NA
rs378914 2 NA
rs431071 2 NA
rs1109052 2 NA
rs5747428 2 NA
rs396012 2 NA
rs5992134 2 NA
rs411682 2 NA
rs8135939 2 NA
rs5746498 2 NA
rs415651 2 NA
rs2099942 2 NA
rs384215 2 NA
rs1077543 2 NA
rs12158823 2 NA
rs1076539 2 NA
rs1076540 2 NA
rs1076541 2 NA
rs382983 2 NA
rs1108372 2 NA
rs1110660 2 NA
rs1110662 2 NA
rs1076543 2 NA
rs448680 2 NA
rs421743 2 NA
rs433576 2 NA
rs7291169 2 NA
rs443983 2 NA
rs444279 2 NA
rs5992930 2 NA
rs12157484 2 NA
rs448627 2 NA
rs453435 2 NA
rs453557 2 NA
rs2067071 2 NA
rs5992934 2 NA
rs1110666 2 NA
rs11089211 2 NA
rs9617648 2 NA
rs437526 2 NA
rs9605473 2 NA
rs8140977 2 NA
rs9605479 2 NA
rs9605481 2 NA
rs5992946 2 NA
rs395227 2 NA
rs13057016 2 NA
rs385105 2 NA
rs403508 2 NA
rs424923 2 NA
rs394473 2 NA
rs394843 2 NA
rs432023 2 NA
rs116167 2 NA
rs393719 2 NA
rs430912 2 NA
rs402617 2 NA
rs403668 2 NA
rs401099 2 NA
rs5992952 2 NA
rs11703382 2 NA
rs10854521 2 NA
rs424765 2 NA
rs5992962 2 NA
rs5992963 2 NA
rs397709 2 NA
rs438165 2 NA
rs452579 2 NA
rs366892 2 NA
rs8142200 2 NA
rs7284666 2 NA
rs390495 2 NA
rs2034297 2 NA
rs2034299 2 NA
rs1867357 2 NA
rs4819478 2 NA
rs107321 2 NA
rs9605500 2 NA
rs8139236 2 NA
rs378204 2 NA
rs4819660 2 NA
rs1076115 2 NA
rs4819661 2 NA
rs975826 2 NA
rs450703 2 NA
rs465101 2 NA
rs463271 2 NA
rs462904 2 NA
rs466755 2 NA
rs455758 2 NA
rs458888 2 NA
rs458480 2 NA
rs460036 2 NA
rs460485 2 NA
rs11705515 2 NA
rs459030 2 NA
rs7288409 2 NA
rs7284964 2 NA
rs9306208 2 NA
rs12171267 2 NA
rs5992985 2 NA
rs5992986 2 NA
rs5992990 2 NA
rs8141962 2 NA
rs17207304 2 NA
rs5992165 2 NA
rs17742344 2 NA
rs9618193 2 NA
rs17809578 2 NA
rs2401503 2 NA
rs4266108 2 NA
rs10483096 2 NA
rs17809705 2 NA
rs1005195 2 NA
rs17742403 2 NA
rs5992991 2 NA
rs5992166 2 NA
rs4819666 2 NA
rs9618197 2 NA
rs8139802 2 NA
rs462055 2 NA
rs464541 2 NA
rs361742 2 NA
rs2111893 2 NA
rs6518498 2 NA
rs17207360 2 NA
rs466130 2 NA
rs385130 2 NA
rs361537 2 NA
rs464385 2 NA
rs361807 2 NA
rs456551 2 NA
rs5992169 2 NA
rs11913772 2 NA
rs361946 2 NA
rs362128 2 NA
rs5992997 2 NA
rs361594 2 NA
rs362250 2 NA
rs28839 2 NA
rs467998 2 NA
rs467504 2 NA
rs2401505 2 NA
rs467937 2 NA
rs3827281 2 NA
rs467814 2 NA
rs5992175 2 NA
rs468789 2 NA
rs361896 2 NA
rs362111 2 NA
rs361809 2 NA
rs9647297 2 NA
rs9647302 2 NA
rs5992999 2 NA
rs8142336 2 NA
rs362027 2 NA
rs361893 2 NA
rs461517 2 NA
rs9617661 2 NA
rs361800 2 NA
rs362043 2 NA
rs7290794 2 NA
rs361834 2 NA
rs464901 2 NA
rs362072 2 NA
rs361540 2 NA
rs3788286 2 NA
rs9618203 2 NA
rs362052 2 NA
rs362051 2 NA
rs362133 2 NA
rs2234329 2 NA
rs2234333 2 NA
rs361776 2 NA
rs362249 2 NA
rs7286465 2 NA
rs361557 2 NA
rs8140197 2 NA
rs2540620 2 NA
rs5746516 2 NA
rs5746517 2 NA
rs4819483 2 NA
rs4819668 2 NA
rs12168275 2 NA
rs5747490 2 NA
rs5747491 2 NA
rs5747492 2 NA
rs2401506 2 NA
rs5746519 2 NA
rs1465384 2 NA
rs5747493 2 NA
rs361534 2 NA
rs9617674 2 NA
rs5747494 2 NA
rs5747495 2 NA
rs9618216 2 NA
rs17207640 2 NA
rs9618218 2 NA
rs5993013 2 NA
rs5993017 2 NA
rs5992185 2 NA
rs1807538 2 NA
rs361814 2 NA
rs2543949 2 NA
rs2252264 2 NA
rs2252257 2 NA
rs2543951 2 NA
rs2543953 2 NA
rs1011732 2 NA
rs3180408 2 NA
rs2075299 2 NA
rs7291057 2 NA
rs2543958 2 NA
rs5747922 2 NA
rs5747923 2 NA
rs431846 2 NA
rs17742907 2 NA
rs454534 2 NA
rs8135825 2 NA
rs372579 2 NA
rs3810600 2 NA
rs408469 2 NA
rs409155 2 NA
rs5993409 2 NA
rs416659 2 NA
rs2238728 2 NA
rs418623 2 NA
rs1974680 2 NA
rs424512 2 NA
rs5746636 2 NA
rs2005883 2 NA
rs3890992 2 NA
rs413280 2 NA
rs446213 2 NA
rs3970564 2 NA
rs372055 2 NA
rs450046 2 NA
rs385440 2 NA
rs452378 2 NA
rs395440 2 NA
rs5992333 2 NA
rs375115 2 NA
rs375735 2 NA
rs455143 2 NA
rs5747927 2 NA
rs5747928 2 NA
rs16983466 2 NA
rs9618419 2 NA
rs3960073 2 NA
rs5746640 2 NA
rs11912152 2 NA
rs380705 2 NA
rs12161044 2 NA
rs5747934 2 NA
rs2238732 2 NA
rs2016108 2 NA
rs2238733 2 NA
rs759407 2 NA
rs759406 2 NA
rs5993420 2 NA
rs5992335 2 NA
rs17743045 2 NA
rs17743056 2 NA
rs9604910 2 NA
rs4819757 2 NA
rs3788287 2 NA
rs8137125 2 NA
rs2008720 2 NA
rs9604911 2 NA
rs5993426 2 NA
rs5992338 2 NA
rs5992339 2 NA
rs5992340 2 NA
rs11089244 2 NA
rs4557082 2 NA
rs9605907 2 NA
rs13058247 2 NA
rs5747944 2 NA
rs5992347 2 NA
rs5992348 2 NA
rs5993445 2 NA
rs2540627 2 NA
rs2077200 2 NA
rs7288481 2 NA
rs1966292 2 NA
rs9680846 2 NA
rs11914070 2 NA
rs11912325 2 NA
rs5747948 2 NA
rs5747949 2 NA
rs5747950 2 NA
rs17208178 2 NA
rs8136002 2 NA
rs11089247 2 NA
rs2041780 2 NA
rs5747951 2 NA
rs2540651 2 NA
rs2518799 2 NA
rs2518800 2 NA
rs2518802 2 NA
rs2518804 2 NA
rs2518805 2 NA
rs2287069 2 NA
rs1210634 2 NA
rs2075198 2 NA
rs1210635 2 NA
rs2075197 2 NA
rs1210637 2 NA
rs7291719 2 NA
rs1210638 2 NA
rs2913 2 NA
rs888042 2 NA
rs7287699 2 NA
rs1210642 2 NA
rs5992351 2 NA
rs2023635 2 NA
rs17810512 2 NA
rs7293061 2 NA
rs5993461 2 NA
rs5993462 2 NA
rs5746651 2 NA
rs5993463 2 NA
rs7286229 2 NA
rs12157835 2 NA
rs4431035 2 NA
rs7288491 2 NA
rs10483099 2 NA
rs17810548 2 NA
rs6518508 2 NA
rs3747039 2 NA
rs3747041 2 NA
rs3747047 2 NA
rs3747048 2 NA
rs5993465 2 NA
rs2871006 2 NA
rs5993467 2 NA
rs17810560 2 NA
rs3848856 2 NA
rs2073776 2 NA
rs10160 2 NA
rs2072123 2 NA
rs9618452 2 NA
rs2283641 2 NA
rs9618453 2 NA
rs6518516 2 NA
rs6518517 2 NA
rs715590 2 NA
rs715598 2 NA
rs17743432 2 NA
rs1001896 2 NA
rs2871009 2 NA
rs2871010 2 NA
rs8141454 2 NA
rs1051248 2 NA
rs715539 2 NA
rs2000996 2 NA
rs17810649 2 NA
rs2240102 2 NA
rs17743444 2 NA
rs2074004 2 NA
rs2074003 2 NA
rs2057754 2 NA
rs10854539 2 NA
rs6518518 2 NA
rs12160397 2 NA
rs11912290 2 NA
rs8141583 2 NA
rs5993482 2 NA
rs5992356 2 NA
rs2238735 2 NA
rs2107297 2 NA
rs2107298 2 NA
rs2238737 2 NA
rs2238739 2 NA
rs2238740 2 NA
rs2238741 2 NA
rs2238743 2 NA
rs2238745 2 NA
rs2238746 2 NA
rs2238747 2 NA
rs5993488 2 NA
rs5993489 2 NA
rs2238748 2 NA
rs11913366 2 NA
rs1557844 2 NA
rs1557845 2 NA
rs2239396 2 NA
rs2238749 2 NA
rs17810768 2 NA
rs1557846 2 NA
rs17743576 2 NA
rs5993491 2 NA
rs5993492 2 NA
rs6518522 2 NA
rs5993493 2 NA
rs5993494 2 NA
rs2238750 2 NA
rs2238751 2 NA
rs2238754 2 NA
rs5993496 2 NA
rs1557847 2 NA
rs5993507 2 NA
rs916945 2 NA
rs5993509 2 NA
rs5993516 2 NA
rs2238756 2 NA
rs2800960 2 NA
rs2800969 2 NA
rs2800980 2 NA
rs5993518 2 NA
rs5992362 2 NA
rs1934895 2 NA
rs5993522 2 NA
rs2525036 2 NA
rs2854659 2 NA
rs2525037 2 NA
rs17743642 2 NA
rs2793064 2 NA
rs10483100 2 NA
rs2800954 2 NA
rs8135308 2 NA
rs2800961 2 NA
rs2154188 2 NA
rs2800972 2 NA
rs2189490 2 NA
rs2096055 2 NA
rs2066240 2 NA
rs2105421 2 NA
rs1034727 2 NA
rs738905 2 NA
rs1034728 2 NA
rs1936954 2 NA
rs2096377 2 NA
rs2800981 2 NA
rs2525079 2 NA
rs2854661 2 NA
rs5993532 2 NA
rs5993533 2 NA
rs9789944 2 NA
rs2800987 2 NA
rs712966 2 NA
rs807740 2 NA
rs807741 2 NA
rs807742 2 NA
rs807743 2 NA
rs807744 2 NA
rs2238757 2 NA
rs2238758 2 NA
rs807749 2 NA
rs811107 2 NA
rs807750 2 NA
rs807751 2 NA
rs2238759 2 NA
rs807752 2 NA
rs807753 2 NA
rs3747049 2 NA
rs807757 2 NA
rs807758 2 NA
rs807759 2 NA
rs762531 2 NA
rs17811029 2 NA
rs17811040 2 NA
rs12233351 2 NA
rs3747051 2 NA
rs3747052 2 NA
rs1052756 2 NA
rs1052763 2 NA
rs2285857 2 NA
rs2285858 2 NA
rs929282 2 NA
rs712965 2 NA
rs929283 2 NA
rs2240112 2 NA
rs16983371 2 NA
rs5747997 2 NA
rs5747998 2 NA
rs17743887 2 NA
rs3765611 2 NA
rs17743906 2 NA
rs737923 2 NA
rs3810598 2 NA
rs715544 2 NA
rs4819776 2 NA
rs4819778 2 NA
rs5992372 2 NA
rs2275901 2 NA
rs2071339 2 NA
rs4819779 2 NA
rs3761405 2 NA
rs8139648 2 NA
rs5993546 2 NA
rs2871019 2 NA
rs2096376 2 NA
rs5748014 2 NA
rs5748015 2 NA
rs5993549 2 NA
rs4819781 2 NA
rs4819782 2 NA
rs4819783 2 NA
rs2097789 2 NA
rs5748016 2 NA
rs13053237 2 NA
rs807669 2 NA
rs807670 2 NA
rs5748020 2 NA
rs5748021 2 NA
rs2000338 2 NA
rs5748022 2 NA
rs712964 2 NA
rs5746670 2 NA
rs712963 2 NA
rs712962 2 NA
rs712961 2 NA
rs712960 2 NA
rs807673 2 NA
rs7289432 2 NA
rs1206471 2 NA
rs712959 2 NA
rs2298271 2 NA
rs2298270 2 NA
rs807666 2 NA
rs2298268 2 NA
rs5746671 2 NA
rs807667 2 NA
rs2040771 2 NA
rs3747054 2 NA
rs3213491 2 NA
rs738904 2 NA
rs712958 2 NA
rs2800974 2 NA
rs2800973 2 NA
rs762529 2 NA
rs2073738 2 NA
rs1018764 2 NA
rs1771541 2 NA
rs5748031 2 NA
rs1771540 2 NA
rs5746678 2 NA
rs5746680 2 NA
rs5748034 2 NA
rs6518531 2 NA
rs12628489 2 NA
rs12628884 2 NA
rs756651 2 NA
rs762523 2 NA
rs7291803 2 NA
rs5748035 2 NA
rs2096056 2 NA
rs5748036 2 NA
rs3938809 2 NA
rs9605955 2 NA
rs2238760 2 NA
rs947110 2 NA
rs885977 2 NA
rs762527 2 NA
rs1633399 2 NA
rs2066732 2 NA
rs1061325 2 NA
rs2282684 2 NA
rs807550 2 NA
rs5746682 2 NA
rs807549 2 NA
rs723414 2 NA
rs2283644 2 NA
rs5746683 2 NA
rs712957 2 NA
rs9605957 2 NA
rs2236759 2 NA
rs5748037 2 NA
rs2239390 2 NA
rs2239391 2 NA
rs1633404 2 NA
rs2854643 2 NA
rs11089259 2 NA
rs5748039 2 NA
rs12628795 2 NA
rs1780643 2 NA
rs5746684 2 NA
rs5746685 2 NA
rs1615751 2 NA
rs2283645 2 NA
rs5748042 2 NA
rs9604934 2 NA
rs12628491 2 NA
rs712956 2 NA
rs2073740 2 NA
rs1060376 2 NA
rs712955 2 NA
rs712954 2 NA
rs712953 2 NA
rs5746686 2 NA
rs2073739 2 NA
rs712952 2 NA
rs885978 2 NA
rs885979 2 NA
rs5748043 2 NA
rs1206533 2 NA
rs5746688 2 NA
rs5746689 2 NA
rs5748046 2 NA
rs712951 2 NA
rs5748047 2 NA
rs712950 2 NA
rs712949 2 NA
rs5748048 2 NA
rs1206536 2 NA
rs698422 2 NA
rs712948 2 NA
rs5748051 2 NA
rs999699 2 NA
rs712946 2 NA
rs1206537 2 NA
rs2073757 2 NA
rs2073756 2 NA
rs2073755 2 NA
rs807462 2 NA
rs1206544 2 NA
rs1206545 2 NA
rs1206546 2 NA
rs1206547 2 NA
rs1206551 2 NA
rs1206553 2 NA
rs1206554 2 NA
rs2073754 2 NA
rs5746692 2 NA
rs3747055 2 NA
rs3747056 2 NA
rs807459 2 NA
rs809416 2 NA
rs807467 2 NA
rs2277836 2 NA
rs807468 2 NA
rs5748062 2 NA
rs12628109 2 NA
rs5746696 2 NA
rs12627783 2 NA
rs809901 2 NA
rs1206555 2 NA
rs5748064 2 NA
rs5748065 2 NA
rs5748066 2 NA
rs5748067 2 NA
rs807463 2 NA
rs5746697 2 NA
rs807464 2 NA
rs5748069 2 NA
rs5748070 2 NA
rs807465 2 NA
rs1206542 2 NA
rs12162785 2 NA
rs5746701 2 NA
rs2800994 2 NA
rs2800993 2 NA
rs2096379 2 NA
rs2096378 2 NA
rs812088 2 NA
rs807429 2 NA
rs807430 2 NA
rs807431 2 NA
rs2518866 2 NA
rs807432 2 NA
rs3788295 2 NA
rs5748076 2 NA
rs1091012 2 NA
rs1206394 2 NA
rs9605972 2 NA
rs1340958 2 NA
rs1936955 2 NA
rs2518840 2 NA
rs11705237 2 NA
rs2793060 2 NA
rs17208798 2 NA
rs2518862 2 NA
rs9617783 2 NA
rs5748087 2 NA
rs5748091 2 NA
rs5748092 2 NA
rs362148 2 NA
rs3747059 2 NA
rs361787 2 NA
rs5992384 2 NA
rs361991 2 NA
rs5746711 2 NA
rs361956 2 NA
rs5748099 2 NA
rs2078750 2 NA
rs2238762 2 NA
rs11912726 2 NA
rs2283646 2 NA
rs2283647 2 NA
rs7354796 2 NA
rs8143071 2 NA
rs3761407 2 NA
rs735369 2 NA
rs3810597 2 NA
rs5992387 2 NA
rs5746715 2 NA
rs5993581 2 NA
rs2023637 2 NA
rs2023638 2 NA
rs5748109 2 NA
rs5993584 2 NA
rs12627893 2 NA
rs713885 2 NA
rs8135222 2 NA
rs11702898 2 NA
rs9605980 2 NA
rs5993589 2 NA
rs8140581 2 NA
rs4819793 2 NA
rs8138738 2 NA
rs4819794 2 NA
rs2871022 2 NA
rs2871023 2 NA
rs7292108 2 NA
rs4819796 2 NA
rs5993603 2 NA
rs9604954 2 NA
rs11089270 2 NA
rs12170758 2 NA
rs982520 2 NA
rs1210685 2 NA
rs982744 2 NA
rs1210689 2 NA
rs5748131 2 NA
rs7292766 2 NA
rs12628205 2 NA
rs5992395 2 NA
rs1210694 2 NA
rs1210695 2 NA
rs1210696 2 NA
rs5993606 2 NA
rs1210697 2 NA
rs1210700 2 NA
rs1210701 2 NA
rs1210702 2 NA
rs1210703 2 NA
rs5746723 2 NA
rs5748144 2 NA
rs986703 2 NA
rs1210708 2 NA
rs1210709 2 NA
rs885981 2 NA
rs885982 2 NA
rs2283650 2 NA
rs1210711 2 NA
rs2238763 2 NA
rs1210715 2 NA
rs5748147 2 NA
rs1210716 2 NA
rs9605996 2 NA
rs2023639 2 NA
rs2238764 2 NA
rs737810 2 NA
rs2238765 2 NA
rs2238766 2 NA
rs916594 2 NA
rs5748148 2 NA
rs12628436 2 NA
rs7292673 2 NA
rs12165473 2 NA
rs5748152 2 NA
rs11089272 2 NA
rs8137238 2 NA
rs5748156 2 NA
rs5746727 2 NA
rs5748159 2 NA
rs5748160 2 NA
rs2283652 2 NA
rs2073773 2 NA
rs9306216 2 NA
rs17811102 2 NA
rs2051670 2 NA
rs2285334 2 NA
rs5748164 2 NA
rs5748165 2 NA
rs5748167 2 NA
rs5748168 2 NA
rs5746732 2 NA
rs2013516 2 NA
rs1009787 2 NA
rs1008246 2 NA
rs17208994 2 NA
rs3747062 2 NA
rs2097605 2 NA
rs5992398 2 NA
rs11089273 2 NA
rs5748172 2 NA
rs5748173 2 NA
rs9606001 2 NA
rs9606002 2 NA
rs2871026 2 NA
rs5748175 2 NA
rs5993623 2 NA
rs5993624 2 NA
rs2871027 2 NA
rs5748177 2 NA
rs9617790 2 NA
rs2106145 2 NA
rs11914109 2 NA
rs2238767 2 NA
rs5748179 2 NA
rs5748180 2 NA
rs5746734 2 NA
rs916595 2 NA
rs9306217 2 NA
rs12628463 2 NA
rs7284649 2 NA
rs9618557 2 NA
rs11089274 2 NA
rs3788298 2 NA
rs5748183 2 NA
rs5748184 2 NA
rs7284201 2 NA
rs5748186 2 NA
rs1008241 2 NA
rs4479520 2 NA
rs5748188 2 NA
rs12627918 2 NA
rs5748189 2 NA
rs11704032 2 NA
rs5748190 2 NA
rs5748191 2 NA
rs5748192 2 NA
rs5748193 2 NA
rs5993633 2 NA
rs2871028 2 NA
rs5748195 2 NA
rs1473108 2 NA
rs10427838 2 NA
rs9606011 2 NA
rs2283653 2 NA
rs5748199 2 NA
rs9618567 2 NA
rs10483102 2 NA
rs5748201 2 NA
rs5748202 2 NA
rs5746736 2 NA
rs5748203 2 NA
rs12165902 2 NA
rs3747064 2 NA
rs9606017 2 NA
rs9618570 2 NA
rs2073729 2 NA
rs8137606 2 NA
rs7575 2 NA
rs11703530 2 NA
rs12628082 2 NA
rs12152191 2 NA
rs713931 2 NA
rs5746737 2 NA
rs11744 2 NA
rs885975 2 NA
rs712979 2 NA
rs9606020 2 NA
rs756649 2 NA
rs885976 2 NA
rs2904558 2 NA
rs17209134 2 NA
rs2073731 2 NA
rs2073730 2 NA
rs5748208 2 NA
rs1057457 2 NA
rs5748211 2 NA
rs7292006 2 NA
rs2073728 2 NA
rs8139830 2 NA
rs5748212 2 NA
rs2269722 2 NA
rs5746738 2 NA
rs5748215 2 NA
rs8137899 2 NA
rs5748218 2 NA
rs5748219 2 NA
rs2072055 2 NA
rs5748220 2 NA
rs2238769 2 NA
rs4493360 2 NA
rs5748222 2 NA
rs756658 2 NA
rs756657 2 NA
rs739369 2 NA
rs2238770 2 NA
rs2238771 2 NA
rs17811336 2 NA
rs2073758 2 NA
rs5748226 2 NA
rs5992402 2 NA
rs1547931 2 NA
rs7286588 2 NA
rs5748231 2 NA
rs5993650 2 NA
rs2238772 2 NA
rs5746748 2 NA
rs5746750 2 NA
rs7292872 2 NA
rs5748237 2 NA
rs5993652 2 NA
rs5748238 2 NA
rs5748239 2 NA
rs13447215 2 NA
rs13447217 2 NA
rs2073759 2 NA
rs5748240 2 NA
rs5748242 2 NA
rs5748243 2 NA
rs9618586 2 NA
rs9606038 2 NA
rs9618588 2 NA
rs5993654 2 NA
rs3788299 2 NA
rs5748245 2 NA
rs5748246 2 NA
rs2073761 2 NA
rs13447250 2 NA
rs13447251 2 NA
rs5746757 2 NA
rs13447253 2 NA
rs5748252 2 NA
rs13447261 2 NA
rs2073737 2 NA
rs2073736 2 NA
rs9606042 2 NA
rs13447267 2 NA
rs5746758 2 NA
rs9606043 2 NA
rs5993661 2 NA
rs5993662 2 NA
rs2283656 2 NA
rs13447270 2 NA
rs5748254 2 NA
rs13447273 2 NA
rs1548359 2 NA
rs2073734 2 NA
rs2073733 2 NA
rs2073732 2 NA
rs13447284 2 NA
rs13447287 2 NA
rs2073760 2 NA
rs9606044 2 NA
rs9606045 2 NA
rs13447293 2 NA
rs13447298 2 NA
rs13447302 2 NA
rs5993665 2 NA
rs10314 2 NA
rs12628900 2 NA
rs885984 2 NA
rs11705109 2 NA
rs9606048 2 NA
rs2871029 2 NA
rs739371 2 NA
rs9604969 2 NA
rs739370 2 NA
rs2871031 2 NA
rs9604970 2 NA
rs12162970 2 NA
rs7290191 2 NA
rs5748267 2 NA
rs5748270 2 NA
rs4819804 2 NA
rs7293193 2 NA
rs11089283 2 NA
rs2106137 2 NA
rs8135252 2 NA
rs5746768 2 NA
rs2157728 2 NA
rs8142386 2 NA
rs5748284 2 NA
rs5748285 2 NA
rs5746770 2 NA
rs2106136 2 NA
rs5748287 2 NA
rs5746775 2 NA
rs5748288 2 NA
rs5992420 2 NA
rs8138364 2 NA
rs5748300 2 NA
rs5746776 2 NA
rs5993685 2 NA
rs5746779 2 NA
rs5748302 2 NA
rs7286951 2 NA
rs7287092 2 NA
rs7287561 2 NA
rs5746782 2 NA
rs2106139 2 NA
rs5748306 2 NA
rs5748307 2 NA
rs737851 2 NA
rs5748309 2 NA
rs5748310 2 NA
rs4819808 2 NA
rs5748311 2 NA
rs9604979 2 NA
rs5748312 2 NA
rs5993706 2 NA
rs2871032 2 NA
rs5748325 2 NA
rs716989 2 NA
rs17744842 2 NA
rs756656 2 NA
rs5993712 2 NA
rs5993713 2 NA
rs5993714 2 NA
rs5993715 2 NA
rs7286543 2 NA
rs5992433 2 NA
rs5993719 2 NA
rs5746794 2 NA
rs9618617 2 NA
rs5748332 2 NA
rs9618618 2 NA
rs5746795 2 NA
rs5748333 2 NA
rs7291548 2 NA
rs5748342 2 NA
rs12170825 2 NA
rs10854552 2 NA
rs5746799 2 NA
rs12710560 2 NA
rs5748346 2 NA
rs5748347 2 NA
rs5748348 2 NA
rs9606090 2 NA
rs5992437 2 NA
rs5746800 2 NA
rs5993723 2 NA
rs11703812 2 NA
rs5748350 2 NA
rs17744889 2 NA
rs5992439 2 NA
rs13058085 2 NA
rs5992441 2 NA
rs8135473 2 NA
rs8142918 2 NA
rs8140048 2 NA
rs5992443 2 NA
rs8136530 2 NA
rs9606095 2 NA
rs8135254 2 NA
rs9618625 2 NA
rs17209504 2 NA
rs13054962 2 NA
rs4819811 2 NA
rs12158620 2 NA
rs9617813 2 NA
rs9617814 2 NA
rs9618631 2 NA
rs10854553 2 NA
rs10854554 2 NA
rs9618633 2 NA
rs5993743 2 NA
rs5992447 2 NA
rs9617816 2 NA
rs5993748 2 NA
rs5993749 2 NA
rs5993752 2 NA
rs7510644 2 NA
rs12159587 2 NA
rs5993755 2 NA
rs11912807 2 NA
rs5993758 2 NA
rs5992452 2 NA
rs7291726 2 NA
rs1476445 2 NA
rs9618640 2 NA
rs17209532 2 NA
rs4141526 2 NA
rs2078747 2 NA
rs13057911 2 NA
rs6518564 2 NA
rs8135812 2 NA
rs8135843 2 NA
rs13053792 2 NA
rs12165709 2 NA
rs7290944 2 NA
rs12170644 2 NA
rs11705429 2 NA
rs9617820 2 NA
rs9618641 2 NA
rs9604990 2 NA
rs8139020 2 NA
rs12170862 2 NA
rs7292279 2 NA
rs719078 2 NA
rs8139369 2 NA
rs5748362 2 NA
rs13055204 2 NA
rs2871038 2 NA
rs2871039 2 NA
rs5748366 2 NA
rs7291613 2 NA
rs12159686 2 NA
rs5992454 2 NA
rs5748370 2 NA
rs5748371 2 NA
rs5748372 2 NA
rs737852 2 NA
rs6518568 2 NA
rs8139968 2 NA
rs6518569 2 NA
rs2188156 2 NA
rs5748377 2 NA
rs4819516 2 NA
rs9618648 2 NA
rs9618649 2 NA
rs1985884 2 NA
rs16984538 2 NA
rs7291584 2 NA
rs9606112 2 NA
rs9606113 2 NA
rs9606116 2 NA
rs12161009 2 NA
rs9808864 2 NA
rs11089296 2 NA
rs5993765 2 NA
rs8136246 2 NA
rs9606127 2 NA
rs1541326 2 NA
rs9618653 2 NA
rs17745005 2 NA
rs5748391 2 NA
rs5748393 2 NA
rs9606132 2 NA
rs9605004 2 NA
rs5993790 2 NA
rs9606134 2 NA
rs2078742 2 NA
rs5748396 2 NA
rs8137460 2 NA
rs10854556 2 NA
rs1008546 2 NA
rs1123656 2 NA
rs17817696 2 NA
rs5993794 2 NA
rs5746815 2 NA
rs1557626 2 NA
rs1557627 2 NA
rs7285884 2 NA
rs5992460 2 NA
rs5748399 2 NA
rs5748401 2 NA
rs5748402 2 NA
rs1015939 2 NA
rs1018851 2 NA
rs5993798 2 NA
rs5992462 2 NA
rs8137838 2 NA
rs4819832 2 NA
rs11702893 2 NA
rs11702940 2 NA
rs11702955 2 NA
rs5748403 2 NA
rs13054788 2 NA
rs13058576 2 NA
rs13053141 2 NA
rs13053346 2 NA
rs1989780 2 NA
rs13054827 2 NA
rs13053558 2 NA
rs11703067 2 NA
rs11703083 2 NA
rs5992465 2 NA
rs5993810 2 NA
rs1473107 2 NA
rs2097599 2 NA
rs5748406 2 NA
rs13055644 2 NA
rs4819833 2 NA
rs8142156 2 NA
rs8141221 2 NA
rs9618670 2 NA
rs5748407 2 NA
rs5993816 2 NA
rs12165395 2 NA
rs3810596 2 NA
rs4819835 2 NA
rs5748410 2 NA
rs4819837 2 NA
rs4819839 2 NA
rs12483887 2 NA
rs5748412 2 NA
rs4819840 2 NA
rs4819841 2 NA
rs4819518 2 NA
rs4819842 2 NA
rs4491817 2 NA
rs5993817 2 NA
rs9618678 2 NA
rs739377 2 NA
rs16984135 2 NA
rs5748414 2 NA
rs2157731 2 NA
rs2157732 2 NA
rs11089305 2 NA
rs5748415 2 NA
rs885988 2 NA
rs7293017 2 NA
rs747226 2 NA
rs739374 2 NA
rs8135854 2 NA
rs6518580 2 NA
rs4819519 2 NA
rs11913903 2 NA
rs12165989 2 NA
rs16984141 2 NA
rs7291533 2 NA
rs5993820 2 NA
rs1005133 2 NA
rs4819520 2 NA
rs8137465 2 NA
rs2301558 2 NA
rs2238777 2 NA
rs2238778 2 NA
rs737869 2 NA
rs4819843 2 NA
rs4819522 2 NA
rs713676 2 NA
rs5748422 2 NA
rs2073763 2 NA
rs13433560 2 NA
rs5993830 2 NA
rs5748425 2 NA
rs5748427 2 NA
rs5746834 2 NA
rs2871043 2 NA
rs5748431 2 NA
rs5748432 2 NA
rs17209798 2 NA
rs5748433 2 NA
rs2269725 2 NA
rs2269726 2 NA
rs880194 2 NA
rs2904561 2 NA
rs12484377 2 NA
rs748806 2 NA
rs9606160 2 NA
rs2073770 2 NA
rs12485220 2 NA
rs737859 2 NA
rs5748443 2 NA
rs5993834 2 NA
rs9617836 2 NA
rs5993835 2 NA
rs3788301 2 NA
rs5993837 2 NA
rs13057609 2 NA
rs4819523 2 NA
rs5993841 2 NA
rs2073765 2 NA
rs5748445 2 NA
rs5746837 2 NA
rs5748449 2 NA
rs12170942 2 NA
rs9617842 2 NA
rs9618705 2 NA
rs7285337 2 NA
rs1468089 2 NA
rs9306226 2 NA
rs9618708 2 NA
